id,bank_uuid,protocol_action,protocol_bean_name,consent_supported
16833,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,LIST_TRANSACTIONS,xs2aListTransactions,true
16834,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,AUTHORIZATION,,true
16835,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16836,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16837,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16838,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,DELETE_CONSENT,xs2aDeleteConsent,true
16839,d0b79229-f54e-49ae-9dca-5c0b19f3f68d,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16848,9a1ebe40-3004-4f3a-8a98-886489ecb163,LIST_ACCOUNTS,xs2aListAccounts,true
16849,9a1ebe40-3004-4f3a-8a98-886489ecb163,LIST_TRANSACTIONS,xs2aListTransactions,true
16850,9a1ebe40-3004-4f3a-8a98-886489ecb163,AUTHORIZATION,,true
16851,9a1ebe40-3004-4f3a-8a98-886489ecb163,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16852,9a1ebe40-3004-4f3a-8a98-886489ecb163,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16853,9a1ebe40-3004-4f3a-8a98-886489ecb163,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16854,9a1ebe40-3004-4f3a-8a98-886489ecb163,DELETE_CONSENT,xs2aDeleteConsent,true
16855,9a1ebe40-3004-4f3a-8a98-886489ecb163,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16864,9a1ba312-a48b-401c-98aa-4e00fd1d4037,LIST_ACCOUNTS,xs2aListAccounts,true
16865,9a1ba312-a48b-401c-98aa-4e00fd1d4037,LIST_TRANSACTIONS,xs2aListTransactions,true
16866,9a1ba312-a48b-401c-98aa-4e00fd1d4037,AUTHORIZATION,,true
16867,9a1ba312-a48b-401c-98aa-4e00fd1d4037,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16868,9a1ba312-a48b-401c-98aa-4e00fd1d4037,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16869,9a1ba312-a48b-401c-98aa-4e00fd1d4037,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16870,9a1ba312-a48b-401c-98aa-4e00fd1d4037,DELETE_CONSENT,xs2aDeleteConsent,true
16871,9a1ba312-a48b-401c-98aa-4e00fd1d4037,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16880,a986937f-e77a-4f49-b619-b520029964f9,LIST_ACCOUNTS,xs2aListAccounts,true
16881,a986937f-e77a-4f49-b619-b520029964f9,LIST_TRANSACTIONS,xs2aListTransactions,true
16882,a986937f-e77a-4f49-b619-b520029964f9,AUTHORIZATION,,true
16883,a986937f-e77a-4f49-b619-b520029964f9,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16884,a986937f-e77a-4f49-b619-b520029964f9,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16885,a986937f-e77a-4f49-b619-b520029964f9,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16886,a986937f-e77a-4f49-b619-b520029964f9,DELETE_CONSENT,xs2aDeleteConsent,true
16887,a986937f-e77a-4f49-b619-b520029964f9,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16896,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,LIST_ACCOUNTS,xs2aListAccounts,true
16897,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,LIST_TRANSACTIONS,xs2aListTransactions,true
16898,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,AUTHORIZATION,,true
16899,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16900,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16901,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16902,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,DELETE_CONSENT,xs2aDeleteConsent,true
16903,5affb86c-f1ab-4d3d-b740-6eb4e4c4714b,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16912,a496980e-a34c-40ee-9e80-eaf94a310d5e,LIST_ACCOUNTS,xs2aListAccounts,true
16913,a496980e-a34c-40ee-9e80-eaf94a310d5e,LIST_TRANSACTIONS,xs2aListTransactions,true
16914,a496980e-a34c-40ee-9e80-eaf94a310d5e,AUTHORIZATION,,true
16915,a496980e-a34c-40ee-9e80-eaf94a310d5e,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16916,a496980e-a34c-40ee-9e80-eaf94a310d5e,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16917,a496980e-a34c-40ee-9e80-eaf94a310d5e,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16918,a496980e-a34c-40ee-9e80-eaf94a310d5e,DELETE_CONSENT,xs2aDeleteConsent,true
16919,a496980e-a34c-40ee-9e80-eaf94a310d5e,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16928,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,LIST_ACCOUNTS,xs2aListAccounts,true
16929,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,LIST_TRANSACTIONS,xs2aListTransactions,true
16930,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,AUTHORIZATION,,true
16931,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16932,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16933,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16934,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,DELETE_CONSENT,xs2aDeleteConsent,true
16935,be4e2b11-e58b-4805-a70b-f948d2b3a5a9,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16944,e4d19d73-12af-42bb-ae39-9c35059e1272,LIST_ACCOUNTS,xs2aListAccounts,true
16945,e4d19d73-12af-42bb-ae39-9c35059e1272,LIST_TRANSACTIONS,xs2aListTransactions,true
16946,e4d19d73-12af-42bb-ae39-9c35059e1272,AUTHORIZATION,,true
16947,e4d19d73-12af-42bb-ae39-9c35059e1272,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16948,e4d19d73-12af-42bb-ae39-9c35059e1272,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16949,e4d19d73-12af-42bb-ae39-9c35059e1272,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16950,e4d19d73-12af-42bb-ae39-9c35059e1272,DELETE_CONSENT,xs2aDeleteConsent,true
16951,e4d19d73-12af-42bb-ae39-9c35059e1272,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16960,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,LIST_ACCOUNTS,xs2aListAccounts,true
16961,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,LIST_TRANSACTIONS,xs2aListTransactions,true
16962,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,AUTHORIZATION,,true
16963,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16964,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16965,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16966,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,DELETE_CONSENT,xs2aDeleteConsent,true
16967,8b4a3fee-aa38-4b9f-92b9-e7ec7dd4f306,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16976,9bc95e06-52de-473f-9c7f-2e503d13a903,LIST_ACCOUNTS,xs2aListAccounts,true
16977,9bc95e06-52de-473f-9c7f-2e503d13a903,LIST_TRANSACTIONS,xs2aListTransactions,true
16978,9bc95e06-52de-473f-9c7f-2e503d13a903,AUTHORIZATION,,true
16979,9bc95e06-52de-473f-9c7f-2e503d13a903,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16980,9bc95e06-52de-473f-9c7f-2e503d13a903,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16981,9bc95e06-52de-473f-9c7f-2e503d13a903,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16982,9bc95e06-52de-473f-9c7f-2e503d13a903,DELETE_CONSENT,xs2aDeleteConsent,true
16983,9bc95e06-52de-473f-9c7f-2e503d13a903,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
16992,49137a2d-8700-49a2-a821-f79c4e7317fe,LIST_ACCOUNTS,xs2aListAccounts,true
16993,49137a2d-8700-49a2-a821-f79c4e7317fe,LIST_TRANSACTIONS,xs2aListTransactions,true
16994,49137a2d-8700-49a2-a821-f79c4e7317fe,AUTHORIZATION,,true
16995,49137a2d-8700-49a2-a821-f79c4e7317fe,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
16996,49137a2d-8700-49a2-a821-f79c4e7317fe,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
16997,49137a2d-8700-49a2-a821-f79c4e7317fe,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
16998,49137a2d-8700-49a2-a821-f79c4e7317fe,DELETE_CONSENT,xs2aDeleteConsent,true
16999,49137a2d-8700-49a2-a821-f79c4e7317fe,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17008,49b2a10e-f799-4bec-822c-82347d48452c,LIST_ACCOUNTS,xs2aListAccounts,true
17009,49b2a10e-f799-4bec-822c-82347d48452c,LIST_TRANSACTIONS,xs2aListTransactions,true
17010,49b2a10e-f799-4bec-822c-82347d48452c,AUTHORIZATION,,true
17011,49b2a10e-f799-4bec-822c-82347d48452c,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17012,49b2a10e-f799-4bec-822c-82347d48452c,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17013,49b2a10e-f799-4bec-822c-82347d48452c,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17014,49b2a10e-f799-4bec-822c-82347d48452c,DELETE_CONSENT,xs2aDeleteConsent,true
17015,49b2a10e-f799-4bec-822c-82347d48452c,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17024,69f48f9e-c16c-4a22-8ec3-38748403fab4,LIST_ACCOUNTS,xs2aListAccounts,true
17025,69f48f9e-c16c-4a22-8ec3-38748403fab4,LIST_TRANSACTIONS,xs2aListTransactions,true
17026,69f48f9e-c16c-4a22-8ec3-38748403fab4,AUTHORIZATION,,true
17027,69f48f9e-c16c-4a22-8ec3-38748403fab4,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17028,69f48f9e-c16c-4a22-8ec3-38748403fab4,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17029,69f48f9e-c16c-4a22-8ec3-38748403fab4,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17030,69f48f9e-c16c-4a22-8ec3-38748403fab4,DELETE_CONSENT,xs2aDeleteConsent,true
17031,69f48f9e-c16c-4a22-8ec3-38748403fab4,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17040,fcbf98a4-c073-4950-9f7a-b21373c60feb,LIST_ACCOUNTS,xs2aListAccounts,true
17041,fcbf98a4-c073-4950-9f7a-b21373c60feb,LIST_TRANSACTIONS,xs2aListTransactions,true
17042,fcbf98a4-c073-4950-9f7a-b21373c60feb,AUTHORIZATION,,true
17043,fcbf98a4-c073-4950-9f7a-b21373c60feb,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17044,fcbf98a4-c073-4950-9f7a-b21373c60feb,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17045,fcbf98a4-c073-4950-9f7a-b21373c60feb,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17046,fcbf98a4-c073-4950-9f7a-b21373c60feb,DELETE_CONSENT,xs2aDeleteConsent,true
17047,fcbf98a4-c073-4950-9f7a-b21373c60feb,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17056,3616577f-0ef2-4f45-9dc7-ede421610b58,LIST_ACCOUNTS,xs2aListAccounts,true
17057,3616577f-0ef2-4f45-9dc7-ede421610b58,LIST_TRANSACTIONS,xs2aListTransactions,true
17058,3616577f-0ef2-4f45-9dc7-ede421610b58,AUTHORIZATION,,true
17059,3616577f-0ef2-4f45-9dc7-ede421610b58,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17060,3616577f-0ef2-4f45-9dc7-ede421610b58,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17061,3616577f-0ef2-4f45-9dc7-ede421610b58,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17062,3616577f-0ef2-4f45-9dc7-ede421610b58,DELETE_CONSENT,xs2aDeleteConsent,true
17063,3616577f-0ef2-4f45-9dc7-ede421610b58,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17072,024a593d-f92a-468f-b994-afc72b5125de,LIST_ACCOUNTS,xs2aListAccounts,true
17073,024a593d-f92a-468f-b994-afc72b5125de,LIST_TRANSACTIONS,xs2aListTransactions,true
17074,024a593d-f92a-468f-b994-afc72b5125de,AUTHORIZATION,,true
17075,024a593d-f92a-468f-b994-afc72b5125de,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17076,024a593d-f92a-468f-b994-afc72b5125de,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17077,024a593d-f92a-468f-b994-afc72b5125de,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17078,024a593d-f92a-468f-b994-afc72b5125de,DELETE_CONSENT,xs2aDeleteConsent,true
17079,024a593d-f92a-468f-b994-afc72b5125de,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17088,ce6c85c1-4bba-4368-92af-c90144bde499,LIST_ACCOUNTS,xs2aListAccounts,true
17089,ce6c85c1-4bba-4368-92af-c90144bde499,LIST_TRANSACTIONS,xs2aListTransactions,true
17090,ce6c85c1-4bba-4368-92af-c90144bde499,AUTHORIZATION,,true
17091,ce6c85c1-4bba-4368-92af-c90144bde499,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17092,ce6c85c1-4bba-4368-92af-c90144bde499,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17093,ce6c85c1-4bba-4368-92af-c90144bde499,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17094,ce6c85c1-4bba-4368-92af-c90144bde499,DELETE_CONSENT,xs2aDeleteConsent,true
17095,ce6c85c1-4bba-4368-92af-c90144bde499,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17104,62adf888-44af-4b82-98b5-0548bbb583d4,LIST_ACCOUNTS,xs2aListAccounts,true
17105,62adf888-44af-4b82-98b5-0548bbb583d4,LIST_TRANSACTIONS,xs2aListTransactions,true
17106,62adf888-44af-4b82-98b5-0548bbb583d4,AUTHORIZATION,,true
17107,62adf888-44af-4b82-98b5-0548bbb583d4,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17108,62adf888-44af-4b82-98b5-0548bbb583d4,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17109,62adf888-44af-4b82-98b5-0548bbb583d4,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17110,62adf888-44af-4b82-98b5-0548bbb583d4,DELETE_CONSENT,xs2aDeleteConsent,true
17111,62adf888-44af-4b82-98b5-0548bbb583d4,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17120,012e565e-a8c9-4457-8c5f-cb75da1e5adb,LIST_ACCOUNTS,xs2aListAccounts,true
17121,012e565e-a8c9-4457-8c5f-cb75da1e5adb,LIST_TRANSACTIONS,xs2aListTransactions,true
17122,012e565e-a8c9-4457-8c5f-cb75da1e5adb,AUTHORIZATION,,true
17123,012e565e-a8c9-4457-8c5f-cb75da1e5adb,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17124,012e565e-a8c9-4457-8c5f-cb75da1e5adb,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17125,012e565e-a8c9-4457-8c5f-cb75da1e5adb,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17126,012e565e-a8c9-4457-8c5f-cb75da1e5adb,DELETE_CONSENT,xs2aDeleteConsent,true
17127,012e565e-a8c9-4457-8c5f-cb75da1e5adb,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17136,18e357fe-6ecc-4bad-a67e-bd10aef46864,LIST_ACCOUNTS,xs2aListAccounts,true
17137,18e357fe-6ecc-4bad-a67e-bd10aef46864,LIST_TRANSACTIONS,xs2aListTransactions,true
17138,18e357fe-6ecc-4bad-a67e-bd10aef46864,AUTHORIZATION,,true
17139,18e357fe-6ecc-4bad-a67e-bd10aef46864,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17140,18e357fe-6ecc-4bad-a67e-bd10aef46864,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17141,18e357fe-6ecc-4bad-a67e-bd10aef46864,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17142,18e357fe-6ecc-4bad-a67e-bd10aef46864,DELETE_CONSENT,xs2aDeleteConsent,true
17143,18e357fe-6ecc-4bad-a67e-bd10aef46864,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17152,f5e4d73d-7be3-4164-b3f8-ce30096eb492,LIST_ACCOUNTS,xs2aListAccounts,true
17153,f5e4d73d-7be3-4164-b3f8-ce30096eb492,LIST_TRANSACTIONS,xs2aListTransactions,true
17154,f5e4d73d-7be3-4164-b3f8-ce30096eb492,AUTHORIZATION,,true
17155,f5e4d73d-7be3-4164-b3f8-ce30096eb492,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17156,f5e4d73d-7be3-4164-b3f8-ce30096eb492,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17157,f5e4d73d-7be3-4164-b3f8-ce30096eb492,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17158,f5e4d73d-7be3-4164-b3f8-ce30096eb492,DELETE_CONSENT,xs2aDeleteConsent,true
17159,f5e4d73d-7be3-4164-b3f8-ce30096eb492,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17168,d21e4455-feec-4e10-9675-70d64950b084,LIST_ACCOUNTS,xs2aListAccounts,true
17169,d21e4455-feec-4e10-9675-70d64950b084,LIST_TRANSACTIONS,xs2aListTransactions,true
17170,d21e4455-feec-4e10-9675-70d64950b084,AUTHORIZATION,,true
17171,d21e4455-feec-4e10-9675-70d64950b084,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17172,d21e4455-feec-4e10-9675-70d64950b084,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17173,d21e4455-feec-4e10-9675-70d64950b084,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17174,d21e4455-feec-4e10-9675-70d64950b084,DELETE_CONSENT,xs2aDeleteConsent,true
17175,d21e4455-feec-4e10-9675-70d64950b084,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17184,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,LIST_ACCOUNTS,xs2aListAccounts,true
17185,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,LIST_TRANSACTIONS,xs2aListTransactions,true
17186,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,AUTHORIZATION,,true
17187,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17188,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17189,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17190,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,DELETE_CONSENT,xs2aDeleteConsent,true
17191,6384141a-cdef-4bd5-931d-65bc0d7ca8f0,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17200,112f402e-f596-440e-8684-acd296938da7,LIST_ACCOUNTS,xs2aListAccounts,true
17201,112f402e-f596-440e-8684-acd296938da7,LIST_TRANSACTIONS,xs2aListTransactions,true
17202,112f402e-f596-440e-8684-acd296938da7,AUTHORIZATION,,true
17203,112f402e-f596-440e-8684-acd296938da7,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17204,112f402e-f596-440e-8684-acd296938da7,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17205,112f402e-f596-440e-8684-acd296938da7,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17206,112f402e-f596-440e-8684-acd296938da7,DELETE_CONSENT,xs2aDeleteConsent,true
17207,112f402e-f596-440e-8684-acd296938da7,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17216,96b15c1b-b5c9-4807-8151-d99c129d36af,LIST_ACCOUNTS,xs2aListAccounts,true
17217,96b15c1b-b5c9-4807-8151-d99c129d36af,LIST_TRANSACTIONS,xs2aListTransactions,true
17218,96b15c1b-b5c9-4807-8151-d99c129d36af,AUTHORIZATION,,true
17219,96b15c1b-b5c9-4807-8151-d99c129d36af,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17220,96b15c1b-b5c9-4807-8151-d99c129d36af,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17221,96b15c1b-b5c9-4807-8151-d99c129d36af,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17222,96b15c1b-b5c9-4807-8151-d99c129d36af,DELETE_CONSENT,xs2aDeleteConsent,true
17223,96b15c1b-b5c9-4807-8151-d99c129d36af,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17232,771943c6-c563-4b80-8a84-7cfa1e72561b,LIST_ACCOUNTS,xs2aListAccounts,true
17233,771943c6-c563-4b80-8a84-7cfa1e72561b,LIST_TRANSACTIONS,xs2aListTransactions,true
17234,771943c6-c563-4b80-8a84-7cfa1e72561b,AUTHORIZATION,,true
17235,771943c6-c563-4b80-8a84-7cfa1e72561b,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17236,771943c6-c563-4b80-8a84-7cfa1e72561b,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17237,771943c6-c563-4b80-8a84-7cfa1e72561b,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17238,771943c6-c563-4b80-8a84-7cfa1e72561b,DELETE_CONSENT,xs2aDeleteConsent,true
17239,771943c6-c563-4b80-8a84-7cfa1e72561b,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17248,c5e18156-a041-4203-8b7b-23de4f5a969f,LIST_ACCOUNTS,xs2aListAccounts,true
17249,c5e18156-a041-4203-8b7b-23de4f5a969f,LIST_TRANSACTIONS,xs2aListTransactions,true
17250,c5e18156-a041-4203-8b7b-23de4f5a969f,AUTHORIZATION,,true
17251,c5e18156-a041-4203-8b7b-23de4f5a969f,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17252,c5e18156-a041-4203-8b7b-23de4f5a969f,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17253,c5e18156-a041-4203-8b7b-23de4f5a969f,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17254,c5e18156-a041-4203-8b7b-23de4f5a969f,DELETE_CONSENT,xs2aDeleteConsent,true
17255,c5e18156-a041-4203-8b7b-23de4f5a969f,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17264,aca29e15-e695-4eaf-8dc2-79af8b0e263d,LIST_ACCOUNTS,xs2aListAccounts,true
17265,aca29e15-e695-4eaf-8dc2-79af8b0e263d,LIST_TRANSACTIONS,xs2aListTransactions,true
17266,aca29e15-e695-4eaf-8dc2-79af8b0e263d,AUTHORIZATION,,true
17267,aca29e15-e695-4eaf-8dc2-79af8b0e263d,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17268,aca29e15-e695-4eaf-8dc2-79af8b0e263d,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17269,aca29e15-e695-4eaf-8dc2-79af8b0e263d,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17270,aca29e15-e695-4eaf-8dc2-79af8b0e263d,DELETE_CONSENT,xs2aDeleteConsent,true
17271,aca29e15-e695-4eaf-8dc2-79af8b0e263d,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17280,17bde955-57a9-4678-a2e6-3702abbc8ed1,LIST_ACCOUNTS,xs2aListAccounts,true
17281,17bde955-57a9-4678-a2e6-3702abbc8ed1,LIST_TRANSACTIONS,xs2aListTransactions,true
17282,17bde955-57a9-4678-a2e6-3702abbc8ed1,AUTHORIZATION,,true
17283,17bde955-57a9-4678-a2e6-3702abbc8ed1,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17284,17bde955-57a9-4678-a2e6-3702abbc8ed1,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17285,17bde955-57a9-4678-a2e6-3702abbc8ed1,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17286,17bde955-57a9-4678-a2e6-3702abbc8ed1,DELETE_CONSENT,xs2aDeleteConsent,true
17287,17bde955-57a9-4678-a2e6-3702abbc8ed1,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17296,c7650d43-89db-4e21-b8e8-c147555e9e8b,LIST_ACCOUNTS,xs2aListAccounts,true
17297,c7650d43-89db-4e21-b8e8-c147555e9e8b,LIST_TRANSACTIONS,xs2aListTransactions,true
17298,c7650d43-89db-4e21-b8e8-c147555e9e8b,AUTHORIZATION,,true
17299,c7650d43-89db-4e21-b8e8-c147555e9e8b,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17300,c7650d43-89db-4e21-b8e8-c147555e9e8b,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17301,c7650d43-89db-4e21-b8e8-c147555e9e8b,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17302,c7650d43-89db-4e21-b8e8-c147555e9e8b,DELETE_CONSENT,xs2aDeleteConsent,true
17303,c7650d43-89db-4e21-b8e8-c147555e9e8b,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17312,f405c267-db0a-41af-ab01-06f759ca583f,LIST_ACCOUNTS,xs2aListAccounts,true
17313,f405c267-db0a-41af-ab01-06f759ca583f,LIST_TRANSACTIONS,xs2aListTransactions,true
17314,f405c267-db0a-41af-ab01-06f759ca583f,AUTHORIZATION,,true
17315,f405c267-db0a-41af-ab01-06f759ca583f,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
17316,f405c267-db0a-41af-ab01-06f759ca583f,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
17317,f405c267-db0a-41af-ab01-06f759ca583f,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
17318,f405c267-db0a-41af-ab01-06f759ca583f,DELETE_CONSENT,xs2aDeleteConsent,true
17319,f405c267-db0a-41af-ab01-06f759ca583f,GET_CONSENT_STATUS,xs2aGetConsentStatus,true
17328,09098c3b-bbcf-496d-acc4-0c9868f56f62,LIST_ACCOUNTS,xs2aListAccounts,true
