uuid,name,bic,url,adapter_id,bank_code,idp_url,aspsp_sca_approaches,protocol_type
be0711d3-4b6c-4033-9636-3e0101f74691,HBCI Bundesbank,MARKDEF1250,,hbci-verlag-adapter,25000000,,,HBCI
5dd07dd7-4800-4c90-bcd4-71001f52e46f,HBCI Bundesbank,MARKDEF1260,,hbci-verlag-adapter,26000000,,,HBCI
a34d4926-97b0-41cb-a9ce-05a8e0ac4885,HBCI Bundesbank,MARKDEF1265,,hbci-verlag-adapter,26500000,,,HBCI
28589b7c-844d-4aea-a431-8678a43d4ad4,HBCI Bundesbank,MARKDEF1280,,hbci-verlag-adapter,28000000,,,HBCI
5f59e359-edd4-4c96-85fb-774a76032dc7,HBCI Bundesbank eh Bremen,MARKDEF1290,,hbci-verlag-adapter,29000000,,,HBCI
02db07e0-5cc9-4a1a-b207-4102502e91b7,HBCI Bundesbank,MARKDEF1300,,hbci-verlag-adapter,30000000,,,HBCI
85d957da-d687-4aea-b258-a285bd69ee84,HBCI Bundesbank,MARKDEF1360,,hbci-verlag-adapter,36000000,,,HBCI
7a8d8582-b379-4c00-a665-24db07b9f443,HBCI Bundesbank,MARKDEF1370,,hbci-verlag-adapter,37000000,,,HBCI
ebdb6e6b-7cee-4910-b9e7-1122c7671146,HBCI Bundesbank,MARKDEF1430,,hbci-verlag-adapter,43000000,,,HBCI
fa528e25-f2ef-402a-99f5-a0bf8ebcad6c,HBCI Bundesbank,MARKDEF1440,,hbci-verlag-adapter,44000000,,,HBCI
eac5467b-3c8f-4682-a4c6-4e32372ab01d,HBCI Bundesbank,MARKDEF1450,,hbci-verlag-adapter,45000000,,,HBCI
46988145-72c5-4b38-b408-0e9c1a59961a,HBCI Deutsche Bundesbank Filiale Dortmund (Bargeldzentrum),MARKDEF1470,,hbci-verlag-adapter,47000000,,,HBCI
1c2e05d9-6d7e-42bd-aed5-d478cbf5be20,HBCI Bundesbank,MARKDEF1480,,hbci-verlag-adapter,48000000,,,HBCI
d98b9dcf-5b3b-4db3-8b46-8544dba38619,HBCI Bundesbank,MARKDEF1500,,hbci-verlag-adapter,50000000,,,HBCI
fab2e9a3-0307-4c97-8402-6b149ad9b8b0,HBCI Bundesbank Zentrale,MARKDEFFXXX,,hbci-verlag-adapter,50400000,,,HBCI
10e888e7-04d1-4b8a-975d-c412d9efe380,HBCI Bundesbank eh Giessen,MARKDEF1513,,hbci-verlag-adapter,51300000,,,HBCI
4379739c-db6e-42dd-bd60-a1f0403443d5,HBCI Bundesbank,MARKDEF1545,,hbci-verlag-adapter,54500000,,,HBCI
d84adeb3-a615-4a59-ba02-12e16f55199f,HBCI Bundesbank,MARKDEF1550,,hbci-verlag-adapter,55000000,,,HBCI
4558346e-5ebb-4f9d-b6b0-baa776403d6a,HBCI Bundesbank,MARKDEF1570,,hbci-verlag-adapter,57000000,,,HBCI
23c36402-3d11-407f-b64b-fb40346296ea,HBCI Bundesbank,MARKDEF1590,,hbci-verlag-adapter,59000000,,,HBCI
4ddc4e84-84c5-473e-a1e1-5df9564bb8a1,HBCI Bundesbank,MARKDEF1600,,hbci-verlag-adapter,60000000,,,HBCI
801ee43d-e66a-4622-aa2e-94271bfcb572,HBCI Bundesbank,MARKDEF1630,,hbci-verlag-adapter,63000000,,,HBCI
cde283d7-ee23-4a74-ae1a-6aa43a364540,HBCI Bundesbank,MARKDEF1640,,hbci-verlag-adapter,64000000,,,HBCI
d2e637c0-6c15-4071-bc34-749dd2c7bf32,HBCI Bundesbank,MARKDEF1660,,hbci-verlag-adapter,66000000,,,HBCI
663e2744-252a-4a05-8e12-ca0b3d5be613,HBCI Bundesbank,MARKDEF1680,,hbci-verlag-adapter,68000000,,,HBCI
1fd7bc6c-b566-4af9-9da8-82149a7308d7,HBCI Bundesbank,MARKDEF1694,,hbci-verlag-adapter,69400000,,,HBCI
328f8a3d-662f-4a8a-b8e0-ad1aecd1edbb,HBCI Bundesbank,MARKDEF1700,,hbci-verlag-adapter,70000000,,,HBCI
3b5beee2-aef0-4b2a-8288-67965e25c07e,HBCI Bundesbank,MARKDEF1720,,hbci-verlag-adapter,72000000,,,HBCI
f6866c99-8cf1-4229-b14c-afb7714efa07,HBCI Bundesbank,MARKDEF1750,,hbci-verlag-adapter,75000000,,,HBCI
db54e2d5-8ec8-4e35-bb23-565751c6df09,HBCI Bundesbank,MARKDEF1760,,hbci-verlag-adapter,76000000,,,HBCI
0d28af58-5ae3-4d90-8f9c-09d42ba34ecf,HBCI Bundesbank eh Bayreuth,MARKDEF1773,,hbci-verlag-adapter,77300000,,,HBCI
56e9d417-1d65-4dee-9432-7ef00043d18e,HBCI Bundesbank,MARKDEF1790,,hbci-verlag-adapter,79000000,,,HBCI
bd0f6c2a-695e-4987-8134-d93025704d27,HBCI Bundesbank,MARKDEF1810,,hbci-verlag-adapter,81000000,,,HBCI
ad75acd4-e693-42c0-adb4-6ac98de046eb,HBCI Bundesbank,MARKDEF1820,,hbci-verlag-adapter,82000000,,,HBCI
2b0b520e-850f-488e-b639-3cf14ef48462,HBCI Bundesbank eh Dresden,MARKDEF1850,,hbci-verlag-adapter,85000000,,,HBCI
44e52f3b-e93f-4f6a-91fa-15987ecef8b3,HBCI Bundesbank,MARKDEF1860,,hbci-verlag-adapter,86000000,,,HBCI
c7662b2e-f02b-4a04-a848-0841118fae74,HBCI Bundesbank,MARKDEF1870,,hbci-verlag-adapter,87000000,,,HBCI
188d24b7-1cea-468c-8d72-69f7ff042385,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,35640064,,,HBCI
d2ad87c9-2670-4e06-b218-552b2081b0f4,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,36040039,,,HBCI
e0906e86-bf1c-4a60-aa05-1adf9d0536ca,HBCI Commerzbank CC,COBADEFFXXX,,hbci-commerzbank-adapter,36040060,,,HBCI
543a087b-cc3f-4049-821b-f248450d3e08,HBCI Commerzbank CC,COBADEFFXXX,,hbci-commerzbank-adapter,36040061,,,HBCI
faa53792-ee69-430c-8476-22d119c28c79,HBCI Commerzbank Gf Web-K,COBADEFFXXX,,hbci-commerzbank-adapter,36040085,,,HBCI
3b3abc4d-f921-4c2f-a41a-689e17a91818,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF360,,hbci-commerzbank-adapter,36080080,,,HBCI
f76a5d20-434c-46d7-b4c6-1be8cab66e14,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK  2,DRESDEFFI66,,hbci-commerzbank-adapter,36080085,,,HBCI
c5cb30a0-d638-4472-89ef-cc42f604f723,HBCI Commerzbank vormals Dresdner Bank ITGK,DRESDEFFI17,,hbci-commerzbank-adapter,36089321,,,HBCI
c8eb84d3-eb92-40cc-aeb7-b7eae804c52a,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,36240045,,,HBCI
a7edd38e-2b97-4af9-9849-b888ba31801f,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF362,,hbci-commerzbank-adapter,36280071,,,HBCI
eb4a8d45-24a6-43ad-97ec-f87f50218210,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,36540046,,,HBCI
31abc417-b641-4239-b74b-10a1d676fdf7,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF365,,hbci-commerzbank-adapter,36580072,,,HBCI
db100834-2732-456f-b85c-36a65d0e426d,HBCI Commerzbank CC SP,COBADEFFXXX,,hbci-commerzbank-adapter,37040037,,,HBCI
61111d22-f1db-441a-9dd5-6f975250886b,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,37040044,,,HBCI
1302b0fd-c5ee-4a81-a2a1-ccae62e74c62,HBCI Commerzbank GF-K48,COBADEFFXXX,,hbci-commerzbank-adapter,37040048,,,HBCI
55dc698b-7491-46a9-869f-e61c9bbf3ae8,HBCI Commerzbank CC,COBADEFFXXX,,hbci-commerzbank-adapter,37040060,,,HBCI
e4d0b7d8-1435-42af-83d1-03716f7e43c6,HBCI Commerzbank CC,COBADEFFXXX,,hbci-commerzbank-adapter,37040061,,,HBCI
b36e7bd7-0f6e-4e3b-b88f-e03a5a321a52,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF370,,hbci-commerzbank-adapter,37080040,,,HBCI
9bbbc059-0a18-4437-b43d-71faa1c7542a,HBCI Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 1,DRESDEFFI51,,hbci-commerzbank-adapter,37080085,,,HBCI
7918499a-2b55-42bc-92e2-d76e95af5802,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 4,DRESDEFFI67,,hbci-commerzbank-adapter,37080086,,,HBCI
22f3f729-228a-4372-bfac-6b6009a174a1,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 5,DRESDEFFI96,,hbci-commerzbank-adapter,37080087,,,HBCI
6d05b772-6891-46dd-88a7-1ea422b067a7,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 6,DRESDEFFI97,,hbci-commerzbank-adapter,37080088,,,HBCI
f2987fa2-1116-4ef5-9e61-f3d543856957,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 7,DRESDEFFI98,,hbci-commerzbank-adapter,37080089,,,HBCI
ba278181-b44b-4df3-a23d-5980fc74ff5c,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 8,DRESDEFFJ01,,hbci-commerzbank-adapter,37080090,,,HBCI
6d7855c9-79bf-48a4-ad9e-14831bf92155,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 9,DRESDEFFJ02,,hbci-commerzbank-adapter,37080091,,,HBCI
89b20264-746b-4d25-9517-d855b22cc521,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 10,DRESDEFFJ03,,hbci-commerzbank-adapter,37080092,,,HBCI
2a91ab5c-040a-494c-b715-536fc1ff113f,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 11,DRESDEFFJ04,,hbci-commerzbank-adapter,37080093,,,HBCI
2236c671-2458-4305-9c88-bb8335b9e9b7,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 12,DRESDEFFJ05,,hbci-commerzbank-adapter,37080094,,,HBCI
dfd24d03-1aaa-4b2c-a0e3-7c3521ba425d,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 13,DRESDEFFJ06,,hbci-commerzbank-adapter,37080095,,,HBCI
877f24a9-46a3-4c7c-bcf9-69c60849b027,HBCI Commerzbank vormals Dresdner Bank Zw 96,DRESDEFFXXX,,hbci-commerzbank-adapter,37080096,,,HBCI
9911fd40-bd79-4314-b339-9140e70b238e,HBCI Commerzbank vormals Dresdner Bank Zw 97,DRESDEFFXXX,,hbci-commerzbank-adapter,37080097,,,HBCI
28bc0456-56b9-41e0-8306-1c98ff7bce4c,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 14,DRESDEFFJ07,,hbci-commerzbank-adapter,37080098,,,HBCI
b8781c06-5df7-4681-89df-f1fd55253928,HBCI Commerzbank vormals Dresdner Bank Zw 99,DRESDEFFI36,,hbci-commerzbank-adapter,37080099,,,HBCI
c08083b9-2720-429b-81a3-b82003290e99,HBCI Commerzbank vormals Dresdner Bank ITGK I,DRESDEFFI04,,hbci-commerzbank-adapter,37089340,,,HBCI
a364b5d3-d3cb-4a18-b5e9-192a0919d14a,HBCI Commerzbank vormals Dresdner Bank ITGK II,DRESDEFFI05,,hbci-commerzbank-adapter,37089342,,,HBCI
8403d8a2-0f57-4492-895e-cb5b26e215be,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,37540050,,,HBCI
e667f7e9-273d-4ee1-91b8-df8bac4eb601,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,38040007,,,HBCI
89ea9567-af17-4c30-893b-1a202d5a1a36,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF380,,hbci-commerzbank-adapter,38080055,,,HBCI
f7a975ba-f7a4-40ad-af08-73f7c22323f5,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,38440016,,,HBCI
d0c11ce9-a18e-4ea1-ad85-ef43cb707e77,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,39040013,,,HBCI
2c990ffc-6450-47b1-b23a-6d55f3d8d423,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF390,,hbci-commerzbank-adapter,39080005,,,HBCI
3d69e04c-41f5-4309-b2fb-7d40ecf14627,HBCI Commerzbank vormals Dresdner Bank Zw 98,DRESDEFFI37,,hbci-commerzbank-adapter,39080098,,,HBCI
97145a8a-ab28-403a-89ed-651baeef1a1b,HBCI Commerzbank vormals Dresdner Bank Zw 99,DRESDEFFI38,,hbci-commerzbank-adapter,39080099,,,HBCI
a7a9ca9b-e4ae-4c35-9f3e-43479afcd3c9,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,39540052,,,HBCI
0fe00fdd-0226-4f8f-839e-5c3a72f2827e,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF395,,hbci-commerzbank-adapter,39580041,,,HBCI
b97d49a7-1f13-4a80-94d9-32e844cbf876,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,40040028,,,HBCI
24f3c88a-9fe5-45ef-bec1-dbc612a17e92,HBCI Commerzbank vormals Dresdner Bank,DRESDEFF400,,hbci-commerzbank-adapter,40080040,,,HBCI
c324a8c3-9222-4008-ae8d-f8c27be9b428,HBCI Commerzbank vormals Dresdner Bank PCC DCC-ITGK 1,DRESDEFFI68,,hbci-commerzbank-adapter,40080085,,,HBCI
8dd00891-2923-4eb5-9f63-7b40c9ca9d10,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,40340030,,,HBCI
37e7bcdc-f74a-4690-b76e-bad4b9a8bdfa,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,41040018,,,HBCI
e4ca07bc-23a9-49db-8e85-e97b796f4360,HBCI ZTB der Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,41041000,,,HBCI
4774266e-e0ac-432b-95e3-f142ebe2c37c,HBCI Commerzbank,COBADEFFXXX,,hbci-commerzbank-adapter,41240048,,,HBCI
247f1548-cb95-443b-8832-c7e914bed3ff,HBCI Santander Consumer Bank,AKBCDE31XXX,,hbci-santander-adapter,37020600,,,HBCI
d904689b-08ae-4a8a-b422-e8f0e251662d,HBCI Santander Consumer Bank,BSCHDEFFXXX,,hbci-santander-adapter,50320500,,,HBCI
1a8cedd3-bea5-4a31-8d6b-30b4ec8487ff,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,10033300,,,HBCI
b08f85d2-414f-4117-8745-53f1dc050569,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,20133300,,,HBCI
1b348d72-2e7c-456c-9056-21ac8f75d513,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,25020600,,,HBCI
980e0409-6d40-488f-b3be-ea1787ffdec7,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,31010833,,,HBCI
3c6015f2-e7d1-4e40-a3af-69c3461f7fa1,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,36033300,,,HBCI
ff5e166d-62e0-476b-a3b4-ad8b8b12c7e0,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,50033300,,,HBCI
ad505c75-d3a0-468e-b0d2-ba268435c50c,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,55033300,,,HBCI
8f7aa68c-649e-4792-a240-9bb859e11890,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,60133300,,,HBCI
1a99db9a-4e0b-4bbc-925e-5d1245840baf,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,70133300,,,HBCI
321a7d84-b1c2-41b4-bdc4-a94f4f27ff21,HBCI Santander Consumer Bank,SCFBDE33XXX,,hbci-santander-adapter,86033300,,,HBCI
331f2346-fb23-4b4a-9db3-8c180a7f7ed3,HBCI DB PFK (Deutsche Bank PGK),DEUTDEDBBER,,hbci-deutsche-bank-adapter,10070024,,,HBCI
8205aece-509a-4e4d-ba1e-1191191ceba3,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM488,,hbci-unicredit-adapter,10020890,,,HBCI
74c83eb2-b35f-4540-bf64-ce773daef2e8,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM470,,hbci-unicredit-adapter,16020086,,,HBCI
08532363-f82b-49ec-82b9-4cc185ca1b6f,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM471,,hbci-unicredit-adapter,17020086,,,HBCI
0af3529a-e020-45e4-a637-5dcb1e5a82e3,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM472,,hbci-unicredit-adapter,18020086,,,HBCI
bfdcc74f-3e50-47fc-81da-096e1d861970,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM300,,hbci-unicredit-adapter,20030000,,,HBCI
fea9758e-d825-4d02-bdb3-bf3d00b4b455,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM414,,hbci-unicredit-adapter,30220190,,,HBCI
35bf67cd-34a2-4ec9-b1f5-ae20feae32d9,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM809,,hbci-unicredit-adapter,33020190,,,HBCI
d3816b06-91bc-40dc-8103-49d9c8ceadf6,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM360,,hbci-unicredit-adapter,36020186,,,HBCI
39961b6d-c44d-49de-ae10-7c1d5acb203d,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM429,,hbci-unicredit-adapter,37020090,,,HBCI
f0fa95d4-ff91-4ceb-8ab2-087c452c3745,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM402,,hbci-unicredit-adapter,38020090,,,HBCI
52a1184d-1011-49f3-828b-c81dc75797a4,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM808,,hbci-unicredit-adapter,44020090,,,HBCI
0a94aff4-5bb5-4319-84d8-3f6f275d140d,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM344,,hbci-unicredit-adapter,48020086,,,HBCI
8f433b96-fdc0-47d0-9335-018c9c3858b9,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM430,,hbci-unicredit-adapter,50320191,,,HBCI
17bcbc95-22a4-46a9-89f1-9adc0176b876,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM467,,hbci-unicredit-adapter,50520190,,,HBCI
07c5465c-2e6a-423b-bbdd-af82c030296a,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM487,,hbci-unicredit-adapter,50820292,,,HBCI
132b359c-ee7a-4a65-8aac-7048be4697c0,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM478,,hbci-unicredit-adapter,51020186,,,HBCI
3689f079-88d0-48f0-8688-12b2294631ea,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM482,,hbci-unicredit-adapter,54020090,,,HBCI
f8d07c19-ea85-452b-95bd-87ef1a5852a6,HBCI UniCredit Bank - HypoVereinsbank,HYVEDEMM485,,hbci-unicredit-adapter,54220091,,,HBCI
e47b658a-3f2c-4158-a396-c630acf5d44c,HBCI BNP Paribas Germany Consorsbank,CSDBDE71XXX,,hbci-consors-bank-adapter,76030080,,,HBCI
75e96fc2-6ce1-4999-a102-0bc0c2bebd1a,HBCI Sydbank A/S Filiale Flensburg,SYBKDE22XXX,,hbci-verlag-adapter,21510600,,,HBCI
dff7afc4-f3a5-479c-9222-fdd81e325d87,HBCI HSBC Trinkaus & Burkhardt AG,TUBDDEDDXXX,,hbci-verlag-adapter,30030880,,,HBCI
82a50026-1394-4b7f-9b35-c3693f8b3b7f,HBCI HSBC Trinkaus & Burkhardt AG,TUBDDEDDXXX,,hbci-verlag-adapter,30030889,,,HBCI
89596d04-73b9-4211-b3c8-b6474dbab951,HBCI Isbank Duesseldorf,ISBKDEFXDUS,,hbci-verlag-adapter,30130600,,,HBCI
378ec055-f407-4152-bb9c-2fe2eeb04014,HBCI Degussa Bank AG,DEGUDEFFXXX,,hbci-verlag-adapter,50010700,,,HBCI
9962428e-02e0-4875-8029-bb9b3f8cd646,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,25621327,,,HBCI
110a5899-140e-414f-99f5-9f5120a1a2c6,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26520017,,,HBCI
9f623c58-6b10-48fb-a0a0-f6eacad71805,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26521703,,,HBCI
390e0942-3f0c-44d4-9444-493da410a8da,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26522319,,,HBCI
c675fdad-01db-416b-aac9-f1a21ee73cf1,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26620010,,,HBCI
abb0f841-2eab-4e86-b14d-655ebc688a5d,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26621413,,,HBCI
e0e5c8e7-d3c8-4e01-aa63-033cb2833752,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,26720028,,,HBCI
0b3e8a25-85c0-457e-8365-9c170a3a2081,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28020050,,,HBCI
66c0a01c-2be7-4cf6-abdd-68bac230a69e,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021002,,,HBCI
da244145-8bcc-4c1b-924d-6207a82d3d96,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021301,,,HBCI
a311cb32-824a-4d9b-80b5-631c76f24d54,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021504,,,HBCI
d6c7cdf5-87d3-4a44-be9c-cac755cd9ef3,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021623,,,HBCI
efe9b0a2-e664-4c1e-b5af-f737e39baa27,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021705,,,HBCI
6ef021bc-eea3-4493-8580-5c95206adcf9,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28021906,,,HBCI
ed87483a-1232-4f71-a987-ce5df4490d31,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28022015,,,HBCI
52d73076-65eb-46d9-b72c-9482f2333412,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28022412,,,HBCI
42f478a7-9be1-4774-a124-c76d9e88162a,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28022511,,,HBCI
4c26b211-933a-4c62-a1c2-276166de6691,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28022620,,,HBCI
9fd7c01a-4ace-44b0-8ccc-94c6d3648642,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28022822,,,HBCI
8cb5202a-0f4d-45d5-ad61-34b7deab3fd5,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28023224,,,HBCI
a55f791b-3b1a-405c-8238-47c081220a70,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28023325,,,HBCI
a91b7dd2-d6b2-405e-8e9b-24aaefd7e121,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28220026,,,HBCI
7091271c-cd3a-4635-b7b9-ceac82747e88,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28222208,,,HBCI
583c1f88-7f4c-4a9d-9c04-49faf4b6c97a,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28222621,,,HBCI
2ce39d0f-d361-4676-83cc-bda6914874ca,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28320014,,,HBCI
d9bddc9f-4620-4847-8077-9112a280db82,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28321816,,,HBCI
9c8aec32-e0f8-4d7c-b4a5-bad264ecfb27,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28420007,,,HBCI
f791796c-20c7-406a-870e-770313707b13,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28421030,,,HBCI
df4528ca-ecca-4bb7-a70c-d3805e1df950,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28520009,,,HBCI
efc06398-2eaf-4159-802d-9c3d98c59d8f,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,28521518,,,HBCI
a410f9da-919e-4eb5-aa27-0b519f63f133,HBCI Olb Bank,OLBODEH2XXX,,hbci-olb-adapter,29121731,,,HBCI
265eeb59-2498-4983-9d6e-2116b1975b97,HBCI ZIRAAT BANK INTERNATIONAL AG Hauptverwaltung,TCZBDEFFXXX,,hbci-verlag-adapter,51220700,,,HBCI
d4e66add-f3f9-4f68-9221-942db593474a,HBCI DAB,DABBDEMMXXX,,hbci-dab-bank-adapter,70120400,,,HBCI
1aa5a428-5462-4ec8-84b8-b98d4370b8bb,HBCI Net Bank,GENODEF1S15,,hbci-finapi-adapter,,,,HBCI
e706809e-258e-43af-b393-ecec53599dd9,HBCI AAB Bank,AUGBDE77XXX,,hbci-finapi-adapter,,,,HBCI
adeea58a-3160-4250-9246-d9c1e5f98fe9,HBCI Isbank Koeln,ISBKDEFXKOL,,hbci-verlag-adapter,37030800,,,HBCI
84da7a63-9b47-4d02-8321-7df5729cf52a,HBCI Isbank Gelsenkirchen,ISBKDEFXGEL,,hbci-verlag-adapter,42030600,,,HBCI
72848fef-8840-4279-9846-fdffe3d8e876,HBCI Isbank,ISBKDEFXXXX,,hbci-verlag-adapter,50230600,,,HBCI
ef8d36af-c015-41ce-a2ed-09275f97a138,HBCI Isbank Stuttgart,ISBKDEFXSTU,,hbci-verlag-adapter,60030900,,,HBCI
3e15dd96-1005-4b4b-8729-1b3afb4df26f,HBCI Isbank Mannheim,ISBKDEFXXXX,,hbci-verlag-adapter,66030600,,,HBCI
a56dad5e-68c5-4cf9-92c5-5d85e5bfef7d,HBCI Isbank Muenchen,ISBKDEFXMUN,,hbci-verlag-adapter,70230600,,,HBCI
4b744277-2c77-4ecb-a9fc-85ec0694e6a1,HBCI Isbank Nuernberg,ISBKDEFXNUR,,hbci-verlag-adapter,76030600,,,HBCI
02f5ecb0-b8c9-4e8e-8241-70d1be4c652c,HBCI Europäisch-Iranische Handelsbank AG,EIHBDEHHXXX,,hbci-verlag-adapter,20310300,,,HBCI
068da2d9-cf8c-497f-87e9-c14428e3da5a,HBCI BNP Paribas Personal Finance SA Niederlassung Österreich,GEBAATWWXXX,,hbci-verlag-adapter,,,,HBCI
6d8c0813-dfd7-4271-bd6f-e234ad1dcc0c,HBCI Ing Bank N.V.,INGDDEFFXXX,,hbci-ing-adapter,50010517,,,HBCI
320bc1f9-f741-4c57-946a-82540b857f78,HBCI Deutsche Bank AG,DEUTDE,,hbci-deutsche-bank-adapter,,,,HBCI
4d60e8d2-b5ea-47e3-bd74-359382f8340c,HBCI Norisbank,NORSDE51XXX,,hbci-deutsche-bank-adapter,10077777,,,HBCI
258a96d9-e35e-44c0-bf1c-3396942ab44c,HBCI Norisbank,NORSDE71XXX,,hbci-deutsche-bank-adapter,76026000,,,HBCI
c45d3bd7-8d42-4e5e-89aa-6351f5a9ef04,HBCI Deutsche Bank Fil Berlin,DEUTDEBBXXX,,hbci-deutsche-bank-adapter,10070000,,,HBCI
ac6b7a5b-abc1-4c7f-978b-746132507ae6,HBCI Deutsche Bank Fil Berlin II,DEUTDEBB101,,hbci-deutsche-bank-adapter,10070100,,,HBCI
