id,bank_uuid,protocol_action,protocol_bean_name,consent_supported
13223,3f0bdba2-881f-46bd-ba56-efc05522e4ac,LIST_TRANSACTIONS,hbciListTransactions,false
13224,3f0bdba2-881f-46bd-ba56-efc05522e4ac,AUTHORIZATION,,false
13225,3f0bdba2-881f-46bd-ba56-efc05522e4ac,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13226,3f0bdba2-881f-46bd-ba56-efc05522e4ac,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13227,3f0bdba2-881f-46bd-ba56-efc05522e4ac,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13228,7bb77e3f-8f44-4d69-b0a8-99199682552f,LIST_ACCOUNTS,xs2aListAccounts,true
13229,7bb77e3f-8f44-4d69-b0a8-99199682552f,LIST_TRANSACTIONS,xs2aListTransactions,true
13230,7bb77e3f-8f44-4d69-b0a8-99199682552f,AUTHORIZATION,,true
13231,7bb77e3f-8f44-4d69-b0a8-99199682552f,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13232,7bb77e3f-8f44-4d69-b0a8-99199682552f,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13233,7bb77e3f-8f44-4d69-b0a8-99199682552f,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13234,40eeced0-3d44-4764-8d9f-7024778c06e5,LIST_ACCOUNTS,hbciListAccounts,false
13235,40eeced0-3d44-4764-8d9f-7024778c06e5,LIST_TRANSACTIONS,hbciListTransactions,false
13236,40eeced0-3d44-4764-8d9f-7024778c06e5,AUTHORIZATION,,false
13237,40eeced0-3d44-4764-8d9f-7024778c06e5,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13238,40eeced0-3d44-4764-8d9f-7024778c06e5,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13239,40eeced0-3d44-4764-8d9f-7024778c06e5,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13240,eafbaefa-71d3-4b36-b860-29edfb529d36,LIST_ACCOUNTS,xs2aListAccounts,true
13241,eafbaefa-71d3-4b36-b860-29edfb529d36,LIST_TRANSACTIONS,xs2aListTransactions,true
13242,eafbaefa-71d3-4b36-b860-29edfb529d36,AUTHORIZATION,,true
13243,eafbaefa-71d3-4b36-b860-29edfb529d36,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13244,eafbaefa-71d3-4b36-b860-29edfb529d36,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13245,eafbaefa-71d3-4b36-b860-29edfb529d36,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13246,b1559ea0-498a-4180-ad10-7f90f52f87b8,LIST_ACCOUNTS,hbciListAccounts,false
13247,b1559ea0-498a-4180-ad10-7f90f52f87b8,LIST_TRANSACTIONS,hbciListTransactions,false
13248,b1559ea0-498a-4180-ad10-7f90f52f87b8,AUTHORIZATION,,false
13249,b1559ea0-498a-4180-ad10-7f90f52f87b8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13250,b1559ea0-498a-4180-ad10-7f90f52f87b8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13251,b1559ea0-498a-4180-ad10-7f90f52f87b8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13252,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,LIST_ACCOUNTS,xs2aListAccounts,true
13253,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,LIST_TRANSACTIONS,xs2aListTransactions,true
13254,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,AUTHORIZATION,,true
13255,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13256,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13257,dedf3c99-3235-4ef6-9b9c-a3cbe30cf87d,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13258,794f76de-b8c3-4e08-9892-4bac33ce2014,LIST_ACCOUNTS,hbciListAccounts,false
13259,794f76de-b8c3-4e08-9892-4bac33ce2014,LIST_TRANSACTIONS,hbciListTransactions,false
13260,794f76de-b8c3-4e08-9892-4bac33ce2014,AUTHORIZATION,,false
13261,794f76de-b8c3-4e08-9892-4bac33ce2014,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13262,794f76de-b8c3-4e08-9892-4bac33ce2014,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13263,794f76de-b8c3-4e08-9892-4bac33ce2014,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13264,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,LIST_ACCOUNTS,xs2aListAccounts,true
13265,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,LIST_TRANSACTIONS,xs2aListTransactions,true
13266,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,AUTHORIZATION,,true
13267,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13268,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13269,2f8dbc8d-3878-4130-b6d7-99f17c4e7067,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13270,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,LIST_ACCOUNTS,hbciListAccounts,false
13271,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,LIST_TRANSACTIONS,hbciListTransactions,false
13272,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,AUTHORIZATION,,false
13273,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13274,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13275,00d7d8be-6ae6-43dc-a12d-daa26eacc60f,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13276,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,LIST_ACCOUNTS,xs2aListAccounts,true
13277,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,LIST_TRANSACTIONS,xs2aListTransactions,true
13278,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,AUTHORIZATION,,true
13279,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13280,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13281,7ecbd3e9-5782-48c4-ba39-f9276bd4bbfe,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13282,107400a1-d6f2-45ae-9086-2db356cd3d07,LIST_ACCOUNTS,hbciListAccounts,false
13283,107400a1-d6f2-45ae-9086-2db356cd3d07,LIST_TRANSACTIONS,hbciListTransactions,false
13284,107400a1-d6f2-45ae-9086-2db356cd3d07,AUTHORIZATION,,false
13285,107400a1-d6f2-45ae-9086-2db356cd3d07,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13286,107400a1-d6f2-45ae-9086-2db356cd3d07,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13287,107400a1-d6f2-45ae-9086-2db356cd3d07,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13288,4601920a-c84d-4a49-b760-e79f724e1cd8,LIST_ACCOUNTS,xs2aListAccounts,true
13289,4601920a-c84d-4a49-b760-e79f724e1cd8,LIST_TRANSACTIONS,xs2aListTransactions,true
13290,4601920a-c84d-4a49-b760-e79f724e1cd8,AUTHORIZATION,,true
13291,4601920a-c84d-4a49-b760-e79f724e1cd8,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13292,4601920a-c84d-4a49-b760-e79f724e1cd8,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13293,4601920a-c84d-4a49-b760-e79f724e1cd8,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13294,998ca5a5-3bd8-471b-8d11-33079cd20940,LIST_ACCOUNTS,hbciListAccounts,false
13295,998ca5a5-3bd8-471b-8d11-33079cd20940,LIST_TRANSACTIONS,hbciListTransactions,false
13296,998ca5a5-3bd8-471b-8d11-33079cd20940,AUTHORIZATION,,false
13297,998ca5a5-3bd8-471b-8d11-33079cd20940,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13298,998ca5a5-3bd8-471b-8d11-33079cd20940,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13299,998ca5a5-3bd8-471b-8d11-33079cd20940,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13300,ecc2b802-9089-462e-a180-741c438f49a4,LIST_ACCOUNTS,xs2aListAccounts,true
13301,ecc2b802-9089-462e-a180-741c438f49a4,LIST_TRANSACTIONS,xs2aListTransactions,true
13302,ecc2b802-9089-462e-a180-741c438f49a4,AUTHORIZATION,,true
13303,ecc2b802-9089-462e-a180-741c438f49a4,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13304,ecc2b802-9089-462e-a180-741c438f49a4,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13305,ecc2b802-9089-462e-a180-741c438f49a4,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13306,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,LIST_ACCOUNTS,hbciListAccounts,false
13307,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,LIST_TRANSACTIONS,hbciListTransactions,false
13308,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,AUTHORIZATION,,false
13309,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13310,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13311,c9837f8c-1b39-4e31-8ee1-9b2cbf10b952,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13312,420bec4e-9049-45fb-8937-6b3a2086d395,LIST_ACCOUNTS,xs2aListAccounts,true
13313,420bec4e-9049-45fb-8937-6b3a2086d395,LIST_TRANSACTIONS,xs2aListTransactions,true
13314,420bec4e-9049-45fb-8937-6b3a2086d395,AUTHORIZATION,,true
13315,420bec4e-9049-45fb-8937-6b3a2086d395,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13316,420bec4e-9049-45fb-8937-6b3a2086d395,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13317,420bec4e-9049-45fb-8937-6b3a2086d395,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13318,d345de5d-bc48-4b42-9d3d-9b21b508ac84,LIST_ACCOUNTS,hbciListAccounts,false
13319,d345de5d-bc48-4b42-9d3d-9b21b508ac84,LIST_TRANSACTIONS,hbciListTransactions,false
13320,d345de5d-bc48-4b42-9d3d-9b21b508ac84,AUTHORIZATION,,false
13321,d345de5d-bc48-4b42-9d3d-9b21b508ac84,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13322,d345de5d-bc48-4b42-9d3d-9b21b508ac84,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13323,d345de5d-bc48-4b42-9d3d-9b21b508ac84,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13324,d88b303d-d409-425e-bece-dc1de2424cdc,LIST_ACCOUNTS,xs2aListAccounts,true
13325,d88b303d-d409-425e-bece-dc1de2424cdc,LIST_TRANSACTIONS,xs2aListTransactions,true
13326,d88b303d-d409-425e-bece-dc1de2424cdc,AUTHORIZATION,,true
13327,d88b303d-d409-425e-bece-dc1de2424cdc,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13328,d88b303d-d409-425e-bece-dc1de2424cdc,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13329,d88b303d-d409-425e-bece-dc1de2424cdc,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13330,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,LIST_ACCOUNTS,hbciListAccounts,false
13331,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,LIST_TRANSACTIONS,hbciListTransactions,false
13332,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,AUTHORIZATION,,false
13333,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13334,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13335,a941b3ee-d0c7-4018-ba41-6fa45031cfb4,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13336,d91a3c63-f8c0-41d1-8afb-c67e33237038,LIST_ACCOUNTS,xs2aListAccounts,true
13337,d91a3c63-f8c0-41d1-8afb-c67e33237038,LIST_TRANSACTIONS,xs2aListTransactions,true
13338,d91a3c63-f8c0-41d1-8afb-c67e33237038,AUTHORIZATION,,true
13339,d91a3c63-f8c0-41d1-8afb-c67e33237038,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13340,d91a3c63-f8c0-41d1-8afb-c67e33237038,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13341,d91a3c63-f8c0-41d1-8afb-c67e33237038,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13342,67a5ce54-624b-4a40-b392-a8a325a4f808,LIST_ACCOUNTS,hbciListAccounts,false
13343,67a5ce54-624b-4a40-b392-a8a325a4f808,LIST_TRANSACTIONS,hbciListTransactions,false
13344,67a5ce54-624b-4a40-b392-a8a325a4f808,AUTHORIZATION,,false
13345,67a5ce54-624b-4a40-b392-a8a325a4f808,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13346,67a5ce54-624b-4a40-b392-a8a325a4f808,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13347,67a5ce54-624b-4a40-b392-a8a325a4f808,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13348,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,LIST_ACCOUNTS,xs2aListAccounts,true
13349,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,LIST_TRANSACTIONS,xs2aListTransactions,true
13350,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,AUTHORIZATION,,true
13351,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13352,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13353,6d86b7da-a98b-4fee-8a68-0f595f5bfe7b,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13354,30e0e963-24b6-45af-a9e0-fda2d167c479,LIST_ACCOUNTS,hbciListAccounts,false
13355,30e0e963-24b6-45af-a9e0-fda2d167c479,LIST_TRANSACTIONS,hbciListTransactions,false
13356,30e0e963-24b6-45af-a9e0-fda2d167c479,AUTHORIZATION,,false
13357,30e0e963-24b6-45af-a9e0-fda2d167c479,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13358,30e0e963-24b6-45af-a9e0-fda2d167c479,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13359,30e0e963-24b6-45af-a9e0-fda2d167c479,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13360,03c3a78c-2d7d-480c-9559-71fd6a160e57,LIST_ACCOUNTS,xs2aListAccounts,true
13361,03c3a78c-2d7d-480c-9559-71fd6a160e57,LIST_TRANSACTIONS,xs2aListTransactions,true
13362,03c3a78c-2d7d-480c-9559-71fd6a160e57,AUTHORIZATION,,true
13363,03c3a78c-2d7d-480c-9559-71fd6a160e57,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13364,03c3a78c-2d7d-480c-9559-71fd6a160e57,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13365,03c3a78c-2d7d-480c-9559-71fd6a160e57,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13366,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,LIST_ACCOUNTS,hbciListAccounts,false
13367,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,LIST_TRANSACTIONS,hbciListTransactions,false
13368,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,AUTHORIZATION,,false
13369,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13370,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13371,295ad41c-ef4c-4df1-b8c2-17ba599e6d0f,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13372,89aec313-e15f-486e-9e37-9b198cf09629,LIST_ACCOUNTS,xs2aListAccounts,true
13373,89aec313-e15f-486e-9e37-9b198cf09629,LIST_TRANSACTIONS,xs2aListTransactions,true
13374,89aec313-e15f-486e-9e37-9b198cf09629,AUTHORIZATION,,true
13375,89aec313-e15f-486e-9e37-9b198cf09629,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13376,89aec313-e15f-486e-9e37-9b198cf09629,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13377,89aec313-e15f-486e-9e37-9b198cf09629,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13378,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,LIST_ACCOUNTS,hbciListAccounts,false
13379,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,LIST_TRANSACTIONS,hbciListTransactions,false
13380,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,AUTHORIZATION,,false
13381,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13382,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13383,51a1e55f-6cd1-4e29-81f7-f774f1b1fb39,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13384,4efe289f-f63c-434a-b35c-5ff310ceca9a,LIST_ACCOUNTS,xs2aListAccounts,true
13385,4efe289f-f63c-434a-b35c-5ff310ceca9a,LIST_TRANSACTIONS,xs2aListTransactions,true
13386,4efe289f-f63c-434a-b35c-5ff310ceca9a,AUTHORIZATION,,true
13387,4efe289f-f63c-434a-b35c-5ff310ceca9a,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13388,4efe289f-f63c-434a-b35c-5ff310ceca9a,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13389,4efe289f-f63c-434a-b35c-5ff310ceca9a,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13390,24ae1dbb-54be-460f-83fa-ae3244bb875d,LIST_ACCOUNTS,hbciListAccounts,false
13391,24ae1dbb-54be-460f-83fa-ae3244bb875d,LIST_TRANSACTIONS,hbciListTransactions,false
13392,24ae1dbb-54be-460f-83fa-ae3244bb875d,AUTHORIZATION,,false
13393,24ae1dbb-54be-460f-83fa-ae3244bb875d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13394,24ae1dbb-54be-460f-83fa-ae3244bb875d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13395,24ae1dbb-54be-460f-83fa-ae3244bb875d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13396,7d955d83-c6ab-4be0-99c6-f48574ad98fa,LIST_ACCOUNTS,xs2aListAccounts,true
13397,7d955d83-c6ab-4be0-99c6-f48574ad98fa,LIST_TRANSACTIONS,xs2aListTransactions,true
13398,7d955d83-c6ab-4be0-99c6-f48574ad98fa,AUTHORIZATION,,true
13399,7d955d83-c6ab-4be0-99c6-f48574ad98fa,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13400,7d955d83-c6ab-4be0-99c6-f48574ad98fa,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13401,7d955d83-c6ab-4be0-99c6-f48574ad98fa,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13402,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,LIST_ACCOUNTS,hbciListAccounts,false
13403,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,LIST_TRANSACTIONS,hbciListTransactions,false
13404,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,AUTHORIZATION,,false
13405,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13406,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13407,dbb8ecc0-b7cd-4edb-bb5f-8f55f26802b2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13408,3db9be94-85ec-4326-8e2c-3753914d2625,LIST_ACCOUNTS,xs2aListAccounts,true
13409,3db9be94-85ec-4326-8e2c-3753914d2625,LIST_TRANSACTIONS,xs2aListTransactions,true
13410,3db9be94-85ec-4326-8e2c-3753914d2625,AUTHORIZATION,,true
13411,3db9be94-85ec-4326-8e2c-3753914d2625,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13412,3db9be94-85ec-4326-8e2c-3753914d2625,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13413,3db9be94-85ec-4326-8e2c-3753914d2625,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13414,0d331247-67d8-4670-bd4a-2b8ec48016bc,LIST_ACCOUNTS,hbciListAccounts,false
13415,0d331247-67d8-4670-bd4a-2b8ec48016bc,LIST_TRANSACTIONS,hbciListTransactions,false
13416,0d331247-67d8-4670-bd4a-2b8ec48016bc,AUTHORIZATION,,false
13417,0d331247-67d8-4670-bd4a-2b8ec48016bc,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13418,0d331247-67d8-4670-bd4a-2b8ec48016bc,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13419,0d331247-67d8-4670-bd4a-2b8ec48016bc,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13420,c09238b3-3dce-4d50-888a-701393263fdd,LIST_ACCOUNTS,xs2aListAccounts,true
13421,c09238b3-3dce-4d50-888a-701393263fdd,LIST_TRANSACTIONS,xs2aListTransactions,true
13422,c09238b3-3dce-4d50-888a-701393263fdd,AUTHORIZATION,,true
13423,c09238b3-3dce-4d50-888a-701393263fdd,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13424,c09238b3-3dce-4d50-888a-701393263fdd,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13425,c09238b3-3dce-4d50-888a-701393263fdd,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13426,4c777eaa-e5f9-4f92-9888-80d46e577671,LIST_ACCOUNTS,hbciListAccounts,false
13427,4c777eaa-e5f9-4f92-9888-80d46e577671,LIST_TRANSACTIONS,hbciListTransactions,false
13428,4c777eaa-e5f9-4f92-9888-80d46e577671,AUTHORIZATION,,false
13429,4c777eaa-e5f9-4f92-9888-80d46e577671,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13430,4c777eaa-e5f9-4f92-9888-80d46e577671,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13431,4c777eaa-e5f9-4f92-9888-80d46e577671,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13432,41630772-225b-43d1-b4f0-6f6adf8f7a9f,LIST_ACCOUNTS,xs2aListAccounts,true
13433,41630772-225b-43d1-b4f0-6f6adf8f7a9f,LIST_TRANSACTIONS,xs2aListTransactions,true
13434,41630772-225b-43d1-b4f0-6f6adf8f7a9f,AUTHORIZATION,,true
13435,41630772-225b-43d1-b4f0-6f6adf8f7a9f,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13436,41630772-225b-43d1-b4f0-6f6adf8f7a9f,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13437,41630772-225b-43d1-b4f0-6f6adf8f7a9f,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13438,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,LIST_ACCOUNTS,hbciListAccounts,false
13439,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,LIST_TRANSACTIONS,hbciListTransactions,false
13440,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,AUTHORIZATION,,false
13441,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13442,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13443,8d1e97fa-2d66-47da-a90b-e8f06cde89e0,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13444,d01ad965-4644-437f-ad16-2a23ed0a2b0f,LIST_ACCOUNTS,xs2aListAccounts,true
13445,d01ad965-4644-437f-ad16-2a23ed0a2b0f,LIST_TRANSACTIONS,xs2aListTransactions,true
13446,d01ad965-4644-437f-ad16-2a23ed0a2b0f,AUTHORIZATION,,true
13447,d01ad965-4644-437f-ad16-2a23ed0a2b0f,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13448,d01ad965-4644-437f-ad16-2a23ed0a2b0f,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13449,d01ad965-4644-437f-ad16-2a23ed0a2b0f,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13450,22586c65-f33c-463f-844f-a6a0893c7469,LIST_ACCOUNTS,hbciListAccounts,false
13451,22586c65-f33c-463f-844f-a6a0893c7469,LIST_TRANSACTIONS,hbciListTransactions,false
13452,22586c65-f33c-463f-844f-a6a0893c7469,AUTHORIZATION,,false
13453,22586c65-f33c-463f-844f-a6a0893c7469,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13454,22586c65-f33c-463f-844f-a6a0893c7469,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13455,22586c65-f33c-463f-844f-a6a0893c7469,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13456,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,LIST_ACCOUNTS,xs2aListAccounts,true
13457,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,LIST_TRANSACTIONS,xs2aListTransactions,true
13458,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,AUTHORIZATION,,true
13459,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,SINGLE_PAYMENT,xs2aInitiateSinglePayment,true
13460,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,GET_PAYMENT_INFORMATION,xs2aGetPaymentInfoState,true
13461,52ccd1a7-58ca-485b-a071-0b6fbf57b26e,GET_PAYMENT_STATUS,xs2aGetPaymentStatusState,true
13462,e314d6f9-9414-4628-948a-4793143032c5,LIST_ACCOUNTS,hbciListAccounts,false
13463,e314d6f9-9414-4628-948a-4793143032c5,LIST_TRANSACTIONS,hbciListTransactions,false
13464,e314d6f9-9414-4628-948a-4793143032c5,AUTHORIZATION,,false
13465,e314d6f9-9414-4628-948a-4793143032c5,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
13466,e314d6f9-9414-4628-948a-4793143032c5,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
13467,e314d6f9-9414-4628-948a-4793143032c5,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
13468,43f2fec8-d1ae-4689-b912-c205a00778de,LIST_ACCOUNTS,xs2aListAccounts,true
13469,43f2fec8-d1ae-4689-b912-c205a00778de,LIST_TRANSACTIONS,xs2aListTransactions,true
