uuid,name,bic,url,adapter_id,bank_code,idp_url,aspsp_sca_approaches
16a495ac-d05e-41eb-9420-e2f26fc2e6ff,Commerzbank vormals Dresdner Bank,DRESDEFF390,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,39080005,https://psd2.api.commerzbank.com/berlingroup,
0b826ea1-8251-489f-b2c2-9fe6aa834945,Commerzbank vormals Dresdner Bank Zw 98,DRESDEFFI37,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,39080098,https://psd2.api.commerzbank.com/berlingroup,
53474d43-5e8e-4f77-afc9-e7efa3887441,Commerzbank vormals Dresdner Bank Zw 99,DRESDEFFI38,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,39080099,https://psd2.api.commerzbank.com/berlingroup,
7040be1c-4631-4b5b-8fda-5d2d10191c9a,Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,39540052,https://psd2.api.commerzbank.com/berlingroup,
5ff4da57-5583-4f20-bac9-a8656e9a90e5,Commerzbank vormals Dresdner Bank,DRESDEFF395,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,39580041,https://psd2.api.commerzbank.com/berlingroup,
69c3e8d2-81c2-49d3-9f54-840895f1fdd2,Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,40040028,https://psd2.api.commerzbank.com/berlingroup,
2fc9085f-4867-4b0e-9322-2f7a6a02451e,Commerzbank vormals Dresdner Bank,DRESDEFF400,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,40080040,https://psd2.api.commerzbank.com/berlingroup,
97f0dea0-c084-4158-9fef-1e19803c7d9d,Commerzbank vormals Dresdner Bank PCC DCC-ITGK 1,DRESDEFFI68,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,40080085,https://psd2.api.commerzbank.com/berlingroup,
11495151-ab50-4a04-be1e-b0049a8bc45c,Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,40340030,https://psd2.api.commerzbank.com/berlingroup,
2611d379-26c6-4824-a132-5f9899978ebe,Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,41040018,https://psd2.api.commerzbank.com/berlingroup,
8cebb10c-6a1d-48e7-9470-f3561d5cef0d,ZTB der Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,41041000,https://psd2.api.commerzbank.com/berlingroup,
8092234b-6591-4e3c-bed6-dab4fb5a409f,Commerzbank,COBADEFFXXX,https://psd2.api.commerzbank.com/berlingroup,commerzbank-adapter,41240048,https://psd2.api.commerzbank.com/berlingroup,
1da79d50-a4de-4d49-b772-b45ebbce33dc,Santander Consumer Bank,AKBCDE31XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,37020600,,
636ec809-db7b-47ac-acc8-cb63764ced42,Santander Consumer Bank,BSCHDEFFXXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,50320500,,
52149d91-923f-4582-8a22-ecd899bb2a2a,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,10033300,,
6c78201a-5f53-46e6-b46e-8a92607a717b,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,20133300,,
db18acee-acfa-4a46-92ee-0f625dbc76a9,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,25020600,,
afd7605a-0834-4f84-9a86-cfe468b3f336,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,31010833,,
12b41404-55f0-48c8-b76f-6a2c9aa80026,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,36033300,,
80d8c1e1-ae11-4900-9d06-ce5f79898050,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,50033300,,
3e3b2c1b-7fbf-4a7b-b5ed-c1304f9dc1e9,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,55033300,,
48b27c40-8830-4950-b124-bc6d20301e4a,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,60133300,,
dbd9c67c-ec6a-4933-9910-1aee31be5131,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,70133300,,
cb027e58-342e-43d4-9df4-1ac04a9eb9de,Santander Consumer Bank,SCFBDE33XXX,https://api-cc.santander.de/scb-openapis/client,santander-adapter,86033300,,
245b7883-b823-4ab5-9bc4-badbea802d9c,DB PFK (Deutsche Bank PGK),DEUTDEDBBER,https://xs2a.db.com/{Service Group}/DE/PFB,deutsche-bank-adapter,10070024,,
9cd83ef7-d4da-41b0-90bd-4d2a75aff88f,UniCredit Bank - HypoVereinsbank,HYVEDEMM488,https://api.unicredit.de/hydrogen,unicredit-adapter,10020890,,
c9d35a4c-2d53-467c-b35f-2d95aecc48a3,UniCredit Bank - HypoVereinsbank,HYVEDEMM470,https://api.unicredit.de/hydrogen,unicredit-adapter,16020086,,
59e7e948-a1a5-493c-974b-27c05ab081ca,UniCredit Bank - HypoVereinsbank,HYVEDEMM471,https://api.unicredit.de/hydrogen,unicredit-adapter,17020086,,
fbbc901e-d8a5-460e-89a0-fea68d492404,UniCredit Bank - HypoVereinsbank,HYVEDEMM472,https://api.unicredit.de/hydrogen,unicredit-adapter,18020086,,
951ef332-41a3-4389-a285-0ae20c7cf425,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,https://api.unicredit.de/hydrogen,unicredit-adapter,20030000,,
4cd7e9f0-5289-403f-af20-a292fd30a163,UniCredit Bank - HypoVereinsbank,HYVEDEMM414,https://api.unicredit.de/hydrogen,unicredit-adapter,30220190,,
7d971832-7b4d-429f-b123-212ece16dce5,UniCredit Bank - HypoVereinsbank,HYVEDEMM809,https://api.unicredit.de/hydrogen,unicredit-adapter,33020190,,
067fb4d2-100e-4dc2-b2e2-4343fc54d8dc,UniCredit Bank - HypoVereinsbank,HYVEDEMM360,https://api.unicredit.de/hydrogen,unicredit-adapter,36020186,,
5f73b86c-dc11-413f-bafd-79e2ecb9cd6f,UniCredit Bank - HypoVereinsbank,HYVEDEMM429,https://api.unicredit.de/hydrogen,unicredit-adapter,37020090,,
adf6725b-c2d4-4b5d-baea-15324300a34e,UniCredit Bank - HypoVereinsbank,HYVEDEMM402,https://api.unicredit.de/hydrogen,unicredit-adapter,38020090,,
681ea408-de6e-4355-9a55-fa79839c0d76,UniCredit Bank - HypoVereinsbank,HYVEDEMM808,https://api.unicredit.de/hydrogen,unicredit-adapter,44020090,,
2a520459-b35b-41e8-91e6-787bf3bf448d,UniCredit Bank - HypoVereinsbank,HYVEDEMM344,https://api.unicredit.de/hydrogen,unicredit-adapter,48020086,,
a16f310f-ac98-4ca6-9013-7cc699c5cc88,UniCredit Bank - HypoVereinsbank,HYVEDEMM430,https://api.unicredit.de/hydrogen,unicredit-adapter,50320191,,
0e492b84-b7e7-4f47-aefb-fd83f3490698,UniCredit Bank - HypoVereinsbank,HYVEDEMM467,https://api.unicredit.de/hydrogen,unicredit-adapter,50520190,,
03a76d3d-3b6c-4f96-8c61-a818778ba076,UniCredit Bank - HypoVereinsbank,HYVEDEMM487,https://api.unicredit.de/hydrogen,unicredit-adapter,50820292,,
2651625a-7b2a-4ac5-bec7-cc4fc45da1c5,UniCredit Bank - HypoVereinsbank,HYVEDEMM478,https://api.unicredit.de/hydrogen,unicredit-adapter,51020186,,
a28c7adb-359a-4d62-b485-db31bc30283a,UniCredit Bank - HypoVereinsbank,HYVEDEMM482,https://api.unicredit.de/hydrogen,unicredit-adapter,54020090,,
